fromNode,toNode,weight
IGHV4-31,IGLV2-8,0.702589802
IGHV4-31,IGLV3-10,0.73618975
IGHV4-31,IGLV3-19,0.782982585
IGHV4-31,IGLV3-27,0.856305303
IGHV4-31,IGLV4-69,0.70745915
IGHV4-31,IGLV7-43,0.87494187
IGHV4-31,IL36A,0.892415075
IGHV4-31,IRAK3,-0.730460532
IGHV4-31,JCHAIN,0.754415009
IGHV4-31,MCOLN2,0.767897876
IGHV4-31,NUDCD1,0.706862553
IGHV4-31,SHFL,0.720297134
IGHV4-31,TNFRSF13B,0.771228515
IGHV4-31,TNFRSF17,0.721565469
IGHV4-31,ZBP1,0.780468315
IGHV4-34,IGHV4-39,0.702493759
IGHV4-34,IGHV4-59,0.703773549
IGHV4-34,IGKV1-16,0.832420086
IGHV4-34,IGKV1D-39,0.722909426
IGHV4-34,IGKV2D-29,0.72865299
IGHV4-34,IGLC2,0.728851162
IGHV4-34,IGLV1-36,0.776874033
IGHV4-34,IGLV1-40,0.731536541
IGHV4-34,IGLV1-47,0.756416806
IGHV4-34,IGLV11-55,0.785823935
IGHV4-34,IGLV3-9,0.799083446
IGHV4-34,IGLV6-57,0.755251229
IGHV4-34,IGLV7-46,0.853077149
IGHV4-34,IL21,0.737045277
IGHV4-34,JCHAIN,0.72398754
IGHV4-34,KIR2DL4,0.718507101
IGHV4-34,KIT,0.743972772
IGHV4-34,NCAPG2,0.816311783
IGHV4-34,PARP1,0.713193737
IGHV4-34,RAB7B,0.719139804
IGHV4-34,TNFRSF17,0.707867123
IGHV4-34,TNFSF11,0.818086652
IGHV4-34,TOP2A,0.795735687
IGHV4-34,TRAV4,0.76073504
IGHV4-39,IGHV4-4,0.855377019
IGHV4-39,IGHV4-59,0.956724035
IGHV4-39,IGHV4-61,0.818848273
IGHV4-39,IGHV5-10-1,0.8964287
IGHV4-39,IGHV5-51,0.76152051
IGHV4-39,IGHV6-1,0.878057759
IGHV4-39,IGKC,0.886104831
IGHV4-39,IGKV1-12,0.755696618
IGHV4-39,IGKV1-13,0.904188731
IGHV4-39,IGKV1-16,0.766684883
IGHV4-39,IGKV1-39,0.930229382
IGHV4-39,IGKV1-5,0.950335791
IGHV4-39,IGKV1-6,0.848007524
IGHV4-39,IGKV1D-39,0.899973206
IGHV4-39,IGKV2-29,0.867943244
IGHV4-39,IGKV2D-28,0.926077623
IGHV4-39,IGKV2D-29,0.853964564
IGHV4-39,IGKV3-15,0.9462918
IGHV4-39,IGKV3-20,0.917375953
IGHV4-39,IGKV3D-15,0.739109338
IGHV4-39,IGKV3D-20,0.736128272
IGHV4-39,IGKV3D-7,0.718945226
IGHV4-39,IGKV6-21,0.783190485
IGHV4-39,IGLC1,0.838880003
IGHV4-39,IGLC2,0.756450583
IGHV4-39,IGLL5,0.893212306
IGHV4-39,IGLV1-36,0.8097973
IGHV4-39,IGLV1-40,0.940872267
IGHV4-39,IGLV1-44,0.901245928
IGHV4-39,IGLV1-47,0.776846172
IGHV4-39,IGLV11-55,0.765429992
IGHV4-39,IGLV2-11,0.784605758
IGHV4-39,IGLV2-23,0.779944121
IGHV4-39,IGLV3-21,0.728565018
IGHV4-39,IGLV3-32,0.933115118
IGHV4-39,IGLV3-9,0.754269934
IGHV4-39,IGLV5-45,0.948452469
IGHV4-39,IGLV6-57,0.933772102
IGHV4-39,IGLV7-43,0.821775302
IGHV4-39,IGLV7-46,0.747874819
IGHV4-39,IGLV9-49,0.759608237
IGHV4-39,IL17D,0.80306992
IGHV4-39,IL3,0.72641655
IGHV4-39,IL36A,0.790993756
IGHV4-39,JCHAIN,0.865846452
IGHV4-39,KCNN4,0.74362447
IGHV4-39,MPP1,-0.718772615
IGHV4-39,PGC,0.826765532
IGHV4-39,PGLYRP2,0.821269807
IGHV4-39,PLA2G2D,0.77712209
IGHV4-39,RARG,0.797888886
IGHV4-39,RORC,0.718834835
IGHV4-39,SPACA3,0.83587967
IGHV4-39,SPTA1,0.933632783
IGHV4-39,TDGF1,0.781432969
IGHV4-39,TGFB3,0.92405317
IGHV4-39,TMEM178A,0.841662295
IGHV4-39,TNFRSF17,0.789808012
IGHV4-39,TNFSF11,0.750480045
IGHV4-39,TRAV22,0.749674745
IGHV4-39,TRBV13,0.722227173
IGHV4-39,TRBV18,0.789310337
IGHV4-39,TRPM4,0.818302484
IGHV4-4,IGHV4-59,0.84658709
IGHV4-4,IGHV4-61,0.706615407
IGHV4-4,IGHV5-10-1,0.845921661
IGHV4-4,IGHV5-51,0.743458929
IGHV4-4,IGHV6-1,0.882472903
IGHV4-4,IGKC,0.888765001
IGHV4-4,IGKV1-27,0.806023305
IGHV4-4,IGKV1-39,0.868449916
IGHV4-4,IGKV1-5,0.881435566
IGHV4-4,IGKV1-6,0.937233662
IGHV4-4,IGKV1D-39,0.90775141
IGHV4-4,IGKV1D-43,0.866401371
IGHV4-4,IGKV2-29,0.755026895
IGHV4-4,IGKV2D-28,0.952837761
IGHV4-4,IGKV2D-29,0.82184324
IGHV4-4,IGKV3-15,0.921481376
IGHV4-4,IGKV3-20,0.851454747
IGHV4-4,IGKV3-7,0.75849668
IGHV4-4,IGLC1,0.748708648
IGHV4-4,IGLC2,0.796579466
IGHV4-4,IGLC3,0.729510294
IGHV4-4,IGLL5,0.753628559
IGHV4-4,IGLV1-36,0.765878597
IGHV4-4,IGLV1-40,0.813514507
IGHV4-4,IGLV1-44,0.733087502
IGHV4-4,IGLV11-55,0.758781121
IGHV4-4,IGLV2-11,0.825684116
IGHV4-4,IGLV3-1,0.863513809
IGHV4-4,IGLV3-21,0.936598608
IGHV4-4,IGLV3-32,0.787259976
IGHV4-4,IGLV3-9,0.837665362
IGHV4-4,IGLV5-45,0.710863983
IGHV4-4,IGLV6-57,0.841603993
IGHV4-4,IGLV7-43,0.718214439
IGHV4-4,IL17D,0.712848412
IGHV4-4,IL3,0.872550765
IGHV4-4,JCHAIN,0.78297556
IGHV4-4,MZB1,0.783655942
IGHV4-4,NCR3,0.711734468
IGHV4-4,PGC,0.925164219
IGHV4-4,PLA2G2D,0.82269908
IGHV4-4,PLPP6,0.738486615
IGHV4-4,PMS2,0.750913767
IGHV4-4,POLR3C,0.769258991
IGHV4-4,RARG,0.789015746
IGHV4-4,RORC,0.819846201
IGHV4-4,SIT1,0.754965917
IGHV4-4,SPTA1,0.779303313
IGHV4-4,TGFB3,0.794106925
IGHV4-4,TNFRSF17,0.794932163
IGHV4-4,TNFSF11,0.716629614
IGHV4-4,TRAV22,0.732158286
IGHV4-4,TRAV39,0.874132344
IGHV4-4,TRBC1,0.714249897
IGHV4-4,TRBV2,0.713713519
IGHV4-4,WNK1,0.759133074
IGHV4-59,IGHV5-10-1,0.92311381
IGHV4-59,IGHV5-51,0.739520914
IGHV4-59,IGHV6-1,0.866024596
IGHV4-59,IGKC,0.854470752
IGHV4-59,IGKV1-13,0.835853961
IGHV4-59,IGKV1-39,0.965479375
IGHV4-59,IGKV1-5,0.911563243
IGHV4-59,IGKV1-6,0.845195181
IGHV4-59,IGKV1D-39,0.88637857
IGHV4-59,IGKV2-29,0.738197684
IGHV4-59,IGKV2D-28,0.914760605
IGHV4-59,IGKV2D-29,0.770023526
IGHV4-59,IGKV3-15,0.896790955
IGHV4-59,IGKV3-20,0.892184353
IGHV4-59,IGKV3D-20,0.737303749
IGHV4-59,IGKV3D-7,0.700294413
IGHV4-59,IGLC1,0.793022084
IGHV4-59,IGLC2,0.770357071
IGHV4-59,IGLL5,0.820785046
IGHV4-59,IGLV1-36,0.786336994
IGHV4-59,IGLV1-40,0.915157001
IGHV4-59,IGLV1-44,0.940448756
IGHV4-59,IGLV1-47,0.86641345
IGHV4-59,IGLV11-55,0.731565186
IGHV4-59,IGLV2-11,0.822837347
IGHV4-59,IGLV2-23,0.742940541
IGHV4-59,IGLV3-1,0.724775983
IGHV4-59,IGLV3-21,0.773028812
IGHV4-59,IGLV3-25,0.732597057
IGHV4-59,IGLV3-32,0.916632192
IGHV4-59,IGLV3-9,0.816831388
IGHV4-59,IGLV5-37,0.775001145
IGHV4-59,IGLV5-45,0.932289095
IGHV4-59,IGLV6-57,0.961917895
IGHV4-59,IGLV7-43,0.752888552
IGHV4-59,IGLV7-46,0.728872491
IGHV4-59,IGLV9-49,0.821438229
IGHV4-59,IL17D,0.776908742
IGHV4-59,IL23R,0.714769989
IGHV4-59,IL3,0.772966858
IGHV4-59,JCHAIN,0.786507857
IGHV4-59,KCNN4,0.714747314
IGHV4-59,MPP1,-0.83235868
IGHV4-59,PGC,0.903478398
IGHV4-59,PGLYRP2,0.783025035
IGHV4-59,PLA2G2D,0.872677946
IGHV4-59,POLR3C,0.766147311
IGHV4-59,SIGLEC15,0.761632769
IGHV4-59,SLC12A2,0.709343716
IGHV4-59,SPACA3,0.830977005
IGHV4-59,SPTA1,0.899356683
IGHV4-59,TDGF1,0.809248329
IGHV4-59,TGFB3,0.863476949
IGHV4-59,TMEM178A,0.87927877
IGHV4-59,TMIGD2,0.709848185
IGHV4-59,TNFRSF17,0.729333454
IGHV4-59,TNFSF11,0.754838838
IGHV4-59,TRAF4,0.7543373
IGHV4-59,TRAV22,0.705894075
IGHV4-59,TRAV4,0.721634802
IGHV4-59,TRBV18,0.719483305
IGHV4-59,TRPM4,0.796329502
IGHV4-59,TSPAN2,-0.729704857
IGHV4-61,IGHV5-51,0.814828308
IGHV4-61,IGHV6-1,0.765225493
IGHV4-61,IGKC,0.856961976
IGHV4-61,IGKJ1,0.865007202
IGHV4-61,IGKV1-12,0.927729607
IGHV4-61,IGKV1-16,0.735736871
IGHV4-61,IGKV1-39,0.722534123
IGHV4-61,IGKV1-5,0.877860366
IGHV4-61,IGKV1-6,0.752258929
IGHV4-61,IGKV1D-13,0.703941685
IGHV4-61,IGKV1D-17,0.807284253
IGHV4-61,IGKV1D-39,0.727826713
IGHV4-61,IGKV2-29,0.761926872
IGHV4-61,IGKV2-30,0.846336649
IGHV4-61,IGKV2D-28,0.762606569
IGHV4-61,IGKV2D-29,0.785589211
IGHV4-61,IGKV2D-30,0.813829598
IGHV4-61,IGKV3-15,0.82238461
IGHV4-61,IGKV3-20,0.838945793
IGHV4-61,IGKV4-1,0.850429591
IGHV4-61,IGKV6-21,0.873794015
IGHV4-61,IGLC1,0.842579109
IGHV4-61,IGLL5,0.893764911
IGHV4-61,IGLV1-40,0.719341967
IGHV4-61,IGLV2-23,0.746215463
IGHV4-61,IGLV3-19,0.706989918
IGHV4-61,IGLV3-27,0.799704929
IGHV4-61,IGLV3-32,0.707340053
IGHV4-61,IGLV4-69,0.781286078
IGHV4-61,IGLV5-45,0.734608983
IGHV4-61,IGLV7-43,0.904343645
IGHV4-61,IL36A,0.898281042
IGHV4-61,IRAK3,-0.740229253
IGHV4-61,JCHAIN,0.893917271
IGHV4-61,MZB1,0.759309123
IGHV4-61,SLC39A10,-0.725763148
IGHV4-61,SMAP1,-0.722458512
IGHV4-61,SPTA1,0.754271921
IGHV4-61,TGFB3,0.762944108
IGHV4-61,TNFRSF13B,0.735273608
IGHV4-61,TNFRSF17,0.837667846
IGHV5-10-1,IGHV6-1,0.848006325
IGHV5-10-1,IGKC,0.744585355
IGHV5-10-1,IGKV1-13,0.868065517
IGHV5-10-1,IGKV1-39,0.859269006
IGHV5-10-1,IGKV1-5,0.819595196
IGHV5-10-1,IGKV1-6,0.763858926
IGHV5-10-1,IGKV1D-39,0.881800753
IGHV5-10-1,IGKV1D-43,0.771609421
IGHV5-10-1,IGKV2-29,0.792764994
IGHV5-10-1,IGKV2D-28,0.864115876
IGHV5-10-1,IGKV2D-29,0.747706904
IGHV5-10-1,IGKV3-15,0.830822685
IGHV5-10-1,IGKV3-20,0.779547296
IGHV5-10-1,IGKV3D-15,0.760448364
IGHV5-10-1,IGKV3D-7,0.718768047
IGHV5-10-1,IGLV1-36,0.814567429
IGHV5-10-1,IGLV1-40,0.804923178
IGHV5-10-1,IGLV1-44,0.778540461
IGHV5-10-1,IGLV11-55,0.717535738
IGHV5-10-1,IGLV3-21,0.757429004
IGHV5-10-1,IGLV3-32,0.927965838
IGHV5-10-1,IGLV5-37,0.832980304
IGHV5-10-1,IGLV5-45,0.854041056
IGHV5-10-1,IGLV6-57,0.829994016
IGHV5-10-1,IGLV7-43,0.716695631
IGHV5-10-1,IL17D,0.764660265
IGHV5-10-1,IL3,0.841217313
IGHV5-10-1,KCNN4,0.834038766
IGHV5-10-1,MPP1,-0.718141606
IGHV5-10-1,MSTN,0.757714981
IGHV5-10-1,PDE5A,-0.74967599
IGHV5-10-1,PGC,0.906650402
IGHV5-10-1,PGLYRP2,0.852468151
IGHV5-10-1,PLA2G2D,0.836046249
IGHV5-10-1,PMS2,0.722404011
IGHV5-10-1,SIGLEC15,0.719271614
IGHV5-10-1,SMAP1,-0.702521957
IGHV5-10-1,SPACA3,0.819910069
IGHV5-10-1,SPTA1,0.911519051
IGHV5-10-1,TDGF1,0.752403442
IGHV5-10-1,TGFB3,0.8854827
IGHV5-10-1,TMEM178A,0.875065618
IGHV5-10-1,TNFSF11,0.714024969
IGHV5-10-1,TRAV18,0.755084387
IGHV5-10-1,TRAV39,0.784567401
IGHV5-10-1,TRBV13,0.76501138
IGHV5-10-1,TRPM4,0.920172049
IGHV5-10-1,WAS,0.760997445
IGHV5-51,IGHV6-1,0.817803016
IGHV5-51,IGKC,0.922003243
IGHV5-51,IGKJ1,0.846415466
IGHV5-51,IGKV1-12,0.914415807
IGHV5-51,IGKV1-16,0.750161929
IGHV5-51,IGKV1-39,0.803279277
IGHV5-51,IGKV1-5,0.866262133
IGHV5-51,IGKV1-6,0.856504069
IGHV5-51,IGKV1-9,0.722065158
IGHV5-51,IGKV1D-39,0.781637593
IGHV5-51,IGKV1D-8,0.707657542
IGHV5-51,IGKV2-24,0.902411125
IGHV5-51,IGKV2-30,0.839799825
IGHV5-51,IGKV2D-28,0.817448414
IGHV5-51,IGKV2D-29,0.712714492
IGHV5-51,IGKV2D-30,0.780981571
IGHV5-51,IGKV3-15,0.827294846
IGHV5-51,IGKV3-20,0.904599639
IGHV5-51,IGKV3D-11,0.851167785
IGHV5-51,IGKV3D-20,0.764527539
IGHV5-51,IGKV4-1,0.830370293
IGHV5-51,IGKV6-21,0.75472472
IGHV5-51,IGLC1,0.9178625
IGHV5-51,IGLC2,0.780645095
IGHV5-51,IGLL5,0.914396306
IGHV5-51,IGLV1-40,0.770601841
IGHV5-51,IGLV1-44,0.717706896
IGHV5-51,IGLV2-11,0.705412147
IGHV5-51,IGLV2-23,0.855101104
IGHV5-51,IGLV2-8,0.773523693
IGHV5-51,IGLV3-19,0.77301481
IGHV5-51,IGLV3-27,0.858708042
IGHV5-51,IGLV3-9,0.748896704
IGHV5-51,IGLV4-69,0.881113519
IGHV5-51,IGLV5-45,0.733776208
IGHV5-51,IGLV6-57,0.705018271
IGHV5-51,IGLV7-43,0.843280851
IGHV5-51,IGLV7-46,0.757560694
IGHV5-51,IL36A,0.792293832
IGHV5-51,JCHAIN,0.858184092
IGHV5-51,LILRA2,-0.714737889
IGHV5-51,MPP1,-0.705940724
IGHV5-51,MZB1,0.83166076
IGHV5-51,RAB6A,-0.78444155
IGHV5-51,SAMHD1,-0.701082293
IGHV5-51,TNFRSF13B,0.726686806
IGHV5-51,TNFRSF17,0.878557571
IGHV6-1,IGKC,0.915312824
IGHV6-1,IGKV1-12,0.712248883
IGHV6-1,IGKV1-13,0.75610207
IGHV6-1,IGKV1-27,0.741185745
IGHV6-1,IGKV1-39,0.852495557
IGHV6-1,IGKV1-5,0.889695728
IGHV6-1,IGKV1-6,0.926834696
IGHV6-1,IGKV1D-39,0.885482399
IGHV6-1,IGKV1D-43,0.818001305
IGHV6-1,IGKV2-24,0.743615808
IGHV6-1,IGKV2-29,0.749349227
IGHV6-1,IGKV2D-28,0.938332881
IGHV6-1,IGKV2D-29,0.809125869
IGHV6-1,IGKV3-15,0.897264486
IGHV6-1,IGKV3-20,0.898790454
IGHV6-1,IGKV3D-15,0.763077576
IGHV6-1,IGKV3D-20,0.723775711
IGHV6-1,IGKV6-21,0.72323741
IGHV6-1,IGLC1,0.786527423
IGHV6-1,IGLC2,0.800413408
IGHV6-1,IGLC3,0.713525045
IGHV6-1,IGLL5,0.79308511
IGHV6-1,IGLV1-40,0.831303933
IGHV6-1,IGLV1-44,0.794011848
IGHV6-1,IGLV2-11,0.807045163
IGHV6-1,IGLV2-23,0.729449526
IGHV6-1,IGLV3-1,0.800315368
IGHV6-1,IGLV3-21,0.813158807
IGHV6-1,IGLV3-32,0.775507187
IGHV6-1,IGLV3-9,0.728836301
IGHV6-1,IGLV5-45,0.759123256
IGHV6-1,IGLV6-57,0.809603253
IGHV6-1,IGLV7-43,0.812489392
IGHV6-1,IGLV7-46,0.75878458
IGHV6-1,IL3,0.839849349
IGHV6-1,JCHAIN,0.817060174
IGHV6-1,KCNN4,0.820540887
IGHV6-1,MPP1,-0.75824222
IGHV6-1,MZB1,0.760674384
IGHV6-1,PDPK1,0.714815756
IGHV6-1,PGC,0.869434555
IGHV6-1,PLA2G2D,0.852296939
IGHV6-1,PMS2,0.706046555
IGHV6-1,RARG,0.762637935
IGHV6-1,RORC,0.798198384
IGHV6-1,SIGLEC15,0.700256333
IGHV6-1,SMAP1,-0.734352159
IGHV6-1,SNCA,-0.726476271
IGHV6-1,SPTA1,0.781272087
IGHV6-1,TDGF1,0.769034566
IGHV6-1,TGFB3,0.763082805
IGHV6-1,TMEM178A,0.725924881
IGHV6-1,TNFRSF17,0.802418586
IGHV6-1,TRAV39,0.743284715
IGHV7-4-1,IGLV1-50,0.708356091
IGHV7-4-1,IGLV2-8,0.775393269
IGHV7-4-1,ISG20,0.709073525
IGHV7-4-1,NECTIN1,0.739719448
IGHV7-4-1,PIR,-0.726866353
IGHV7-4-1,PLCG1,0.747447678
IGHV7-4-1,POLR3F,0.758653215
IGHV7-4-1,RHEX,0.791101108
IGHV7-4-1,RNF39,-0.703795305
IGHV7-4-1,SAMHD1,-0.707146879
IGHV7-4-1,SIRT2,-0.701476204
IGHV7-4-1,SP2,-0.749209327
IGHV7-4-1,TTC7A,0.703905649
IGHV7-81,LTB4R,0.780394042
IGHV7-81,PIR,-0.704386563
IGHV7-81,STXBP4,-0.723854146
IGHV7-81,TNFSF4,-0.743293538
IGKC,IGKJ1,0.81934705
IGKC,IGKV1-12,0.8674296
IGKC,IGKV1-16,0.816030434
IGKC,IGKV1-39,0.913631124
IGKC,IGKV1-5,0.969792767
IGKC,IGKV1-6,0.963831549
IGKC,IGKV1D-39,0.85043439
IGKC,IGKV1D-43,0.709231105
IGKC,IGKV2-24,0.836846731
IGKC,IGKV2-30,0.836656364
IGKC,IGKV2D-28,0.936793025
IGKC,IGKV2D-29,0.794319005
IGKC,IGKV2D-30,0.731631676
IGKC,IGKV3-15,0.930473209
IGKC,IGKV3-20,0.970915696
IGKC,IGKV3D-11,0.775486113
IGKC,IGKV3D-20,0.83259841
IGKC,IGKV4-1,0.835683677
IGKC,IGKV6-21,0.801136703
IGKC,IGLC1,0.942917513
IGKC,IGLC2,0.89076816
IGKC,IGLC3,0.758232051
IGKC,IGLL5,0.929859622
IGKC,IGLV1-40,0.840354066
IGKC,IGLV1-44,0.831807656
IGKC,IGLV2-11,0.859465457
IGKC,IGLV2-23,0.893387925
IGKC,IGLV2-8,0.751392286
IGKC,IGLV3-1,0.80937105
IGKC,IGLV3-19,0.806988653
IGKC,IGLV3-21,0.774619343
IGKC,IGLV3-25,0.755822738
IGKC,IGLV3-27,0.80470801
IGKC,IGLV3-32,0.733849268
IGKC,IGLV3-9,0.787343921
IGKC,IGLV4-69,0.848764251
IGKC,IGLV5-45,0.779896998
IGKC,IGLV6-57,0.838475186
IGKC,IGLV7-43,0.894293308
IGKC,IGLV7-46,0.749204232
IGKC,IL3,0.741539961
IGKC,IL36A,0.785163138
IGKC,JCHAIN,0.944147585
IGKC,MPP1,-0.752931994
IGKC,MZB1,0.899966204
IGKC,PGC,0.801832656
IGKC,PLA2G2D,0.799891328
IGKC,POLR3C,0.800072025
IGKC,RARG,0.779994318
IGKC,RORC,0.789183029
IGKC,SPTA1,0.748119988
IGKC,TDGF1,0.707517026
IGKC,TGFB3,0.729729889
IGKC,TNFRSF17,0.942404101
IGKJ1,IGKV1-12,0.911988374
IGKJ1,IGKV1-16,0.75166789
IGKJ1,IGKV1-37,0.716789159
IGKJ1,IGKV1-5,0.73629529
IGKJ1,IGKV1-6,0.747111364
IGKJ1,IGKV1-9,0.748500002
IGKJ1,IGKV1D-13,0.882048382
IGKJ1,IGKV1D-17,0.91402003
IGKJ1,IGKV1D-8,0.799002173
IGKJ1,IGKV2-24,0.803322634
IGKJ1,IGKV2-30,0.971148427
IGKJ1,IGKV2D-30,0.900415309
IGKJ1,IGKV3-20,0.725993513
IGKJ1,IGKV3D-11,0.807476959
IGKJ1,IGKV4-1,0.959093632
IGKJ1,IGKV6-21,0.807702986
IGKJ1,IGKV6D-41,0.729278398
IGKJ1,IGLC1,0.794844689
IGKJ1,IGLL5,0.808474974
IGKJ1,IGLV2-23,0.721094336
IGKJ1,IGLV2-8,0.756135338
IGKJ1,IGLV3-10,0.760297124
IGKJ1,IGLV3-19,0.826865166
IGKJ1,IGLV3-27,0.813305266
IGKJ1,IGLV4-69,0.877117686
IGKJ1,IGLV7-43,0.755666317
IGKJ1,IL36A,0.768653447
IGKJ1,JCHAIN,0.87595345
IGKJ1,KAT7,-0.719673854
IGKJ1,MZB1,0.906481348
IGKJ1,OAS2,0.70062471
IGKJ1,POU2AF1,0.774015444
IGKJ1,PSG4,0.706371434
IGKJ1,RORC,0.713555316
IGKJ1,SHFL,0.780506096
IGKJ1,SLC39A10,-0.887298709
IGKJ1,TNFRSF13B,0.776826664
IGKJ1,TNFRSF17,0.911555185
IGKJ1,TRBV9,0.764499357
IGKJ1,TRIM32,0.720359829
IGKJ1,WDR38,0.706371434
IGKV1-12,IGKV1-16,0.767940193
IGKV1-12,IGKV1-39,0.71681106
IGKV1-12,IGKV1-5,0.845458533
IGKV1-12,IGKV1-6,0.752830486
IGKV1-12,IGKV1D-13,0.746075001
IGKV1-12,IGKV1D-17,0.763851959
IGKV1-12,IGKV1D-39,0.720289704
IGKV1-12,IGKV1D-8,0.780978466
IGKV1-12,IGKV2-24,0.758606127
IGKV1-12,IGKV2-30,0.889118194
IGKV1-12,IGKV2D-28,0.724806598
IGKV1-12,IGKV2D-30,0.867365494
IGKV1-12,IGKV3-15,0.789378354
IGKV1-12,IGKV3-20,0.85465049
IGKV1-12,IGKV3D-11,0.805773379
IGKV1-12,IGKV3D-20,0.726421135
IGKV1-12,IGKV4-1,0.890181755
IGKV1-12,IGKV6-21,0.859422171
IGKV1-12,IGLC1,0.918533218
IGKV1-12,IGLL5,0.942998753
IGKV1-12,IGLV1-40,0.719406082
IGKV1-12,IGLV2-23,0.862407877
IGKV1-12,IGLV2-8,0.798245596
IGKV1-12,IGLV3-10,0.791894252
IGKV1-12,IGLV3-19,0.792773215
IGKV1-12,IGLV3-27,0.898414253
IGKV1-12,IGLV4-69,0.88824413
IGKV1-12,IGLV5-45,0.724993074
IGKV1-12,IGLV7-43,0.888984003
IGKV1-12,IL36A,0.884814664
IGKV1-12,JCHAIN,0.868255499
IGKV1-12,MZB1,0.800600817
IGKV1-12,NUDCD1,0.73754756
IGKV1-12,RAB6A,-0.762374174
IGKV1-12,SLC39A10,-0.775012048
IGKV1-12,SMAP1,-0.733274001
IGKV1-12,TNFRSF13B,0.794544173
IGKV1-12,TNFRSF17,0.855329809
IGKV1-13,IGKV1-39,0.726884046
IGKV1-13,IGKV1-5,0.754661196
IGKV1-13,IGKV1D-39,0.782101107
IGKV1-13,IGKV2-29,0.93327717
IGKV1-13,IGKV2D-28,0.774329681
IGKV1-13,IGKV2D-29,0.829538665
IGKV1-13,IGKV3-15,0.809817961
IGKV1-13,IGKV3-20,0.709029467
IGKV1-13,IGKV3D-15,0.80063369
IGKV1-13,IGKV3D-7,0.861605442
IGKV1-13,IGLV1-36,0.825957824
IGKV1-13,IGLV1-40,0.847793059
IGKV1-13,IGLV1-44,0.741960746
IGKV1-13,IGLV11-55,0.74316066
IGKV1-13,IGLV3-32,0.92970258
IGKV1-13,IGLV5-37,0.711718763
IGKV1-13,IGLV5-45,0.870195689
IGKV1-13,IGLV6-57,0.789013999
IGKV1-13,IL17D,0.806404832
IGKV1-13,IL23R,0.717693107
IGKV1-13,IL36A,0.70601658
IGKV1-13,KCNN4,0.800594938
IGKV1-13,PGC,0.70849615
IGKV1-13,PGLYRP2,0.845463916
IGKV1-13,POLR3H,0.725868386
IGKV1-13,RARG,0.70101385
IGKV1-13,SLC7A1,0.750559677
IGKV1-13,SOX12,0.720500749
IGKV1-13,SPACA3,0.755102685
IGKV1-13,SPTA1,0.925984188
IGKV1-13,TGFB3,0.928641626
IGKV1-13,TMEM178A,0.86287035
IGKV1-13,TNFSF11,0.707330649
IGKV1-13,TRAV18,0.727426746
IGKV1-13,TRAV26-1,0.746713104
IGKV1-13,TRBV12-3,0.733265154
IGKV1-13,TRBV13,0.824709761
IGKV1-13,TRBV18,0.792349165
IGKV1-13,TRPM4,0.883809693
IGKV1-13,UBE2K,-0.732987987
IGKV1-13,WAS,0.707076547
IGKV1-13,ZMPSTE24,0.726062151
IGKV1-16,IGKV1-39,0.757519381
IGKV1-16,IGKV1-5,0.806450827
IGKV1-16,IGKV1-6,0.766438017
IGKV1-16,IGKV1D-17,0.752683275
IGKV1-16,IGKV2-30,0.857100499
IGKV1-16,IGKV2D-28,0.752006997
IGKV1-16,IGKV2D-29,0.769379006
IGKV1-16,IGKV2D-30,0.728586443
IGKV1-16,IGKV3-15,0.788045694
IGKV1-16,IGKV3-20,0.780786317
IGKV1-16,IGKV3D-11,0.780458107
IGKV1-16,IGKV4-1,0.736531631
IGKV1-16,IGKV6-21,0.70268326
IGKV1-16,IGLC1,0.864457576
IGKV1-16,IGLC2,0.829822034
IGKV1-16,IGLL5,0.870863993
IGKV1-16,IGLV1-40,0.818408772
IGKV1-16,IGLV1-44,0.76576788
IGKV1-16,IGLV1-47,0.748156701
IGKV1-16,IGLV2-11,0.725744765
IGKV1-16,IGLV2-14,0.839600578
IGKV1-16,IGLV2-23,0.80187549
IGKV1-16,IGLV2-8,0.753159914
IGKV1-16,IGLV3-9,0.774369371
IGKV1-16,IGLV4-69,0.926703941
IGKV1-16,IGLV5-45,0.710743275
IGKV1-16,IGLV6-57,0.803361105
IGKV1-16,IGLV7-46,0.821146733
IGKV1-16,IGLV9-49,0.706555148
IGKV1-16,JCHAIN,0.885564835
IGKV1-16,KIR2DL4,0.712785743
IGKV1-16,MZB1,0.795652839
IGKV1-16,RARG,0.702542428
IGKV1-16,RNASE2,-0.739872747
IGKV1-16,TNFRSF17,0.84840818
IGKV1-16,TSPAN6,0.736354017
IGKV1-17,IGKV1D-33,0.761033993
IGKV1-17,IGLV1-51,0.773366001
IGKV1-17,LILRB2,0.718207603
IGKV1-17,MED1,0.817897082
IGKV1-17,MIR708,0.708706821
IGKV1-17,MST1R,0.776595144
IGKV1-17,PLCG1,0.740421541
IGKV1-17,SLA,0.763414263
IGKV1-17,TOP2A,0.704946197
IGKV1-17,TRBV7-1,0.708706821
IGKV1-17,TTBK1,0.722219129
IGKV1-17,WFDC11,0.807551989
IGKV1-27,IGKV1-6,0.771392908
IGKV1-27,IGKV1D-43,0.885893057
IGKV1-27,IGKV2D-26,0.773849116
IGKV1-27,IGKV2D-28,0.760065958
IGKV1-27,IGKV5-2,0.78533954
IGKV1-27,IGLC2,0.700015602
IGKV1-27,IGLC3,0.789195908
IGKV1-27,IGLC6,0.826223772
IGKV1-27,IGLV2-11,0.791927733
